                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    1100                                     1020                  2.0000000000000000E+000                  1.0000000000000000E-003                  1.4175809132716191E+009                  5.2477913058546865E+003                  3.6529643847725665E+003                  1.3188618705343717E+003                  9.0796188277567694E+001                  1.9285701812202916E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9902388072156634E-001                  9.3802186676562376E-006                  6.2906902024328568E-004                  2.7119919995162075E-005                  9.7117922290926707E-005                  1.9327724437238396E+000                 -1.8496728177989527E-008                  1.1039599174803114E+000                  4.8437231717641887E-004                  8.2639103130749225E-001                  1.5661970680985737E-004                  4.8229515795226801E-004                  6.9799708012399913E-004                  1.8770684369663599E-004                  4.3027937917265213E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9326682482769726E+000                  8.9997060654921498E+001                  1.9326399136596204E+000                  8.9808743133707779E+001                  6.2308118055086378E+006                  7.3227475095949944E+002                  1.4654851178165654E+007                  1.3051099572793269E+003                  1.3051040475947846E+003                  5.8941781791739013E-003                  8.9172077242531032E+001                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   energy                                       mu                                       cv                                       cp                                  eps_nuc                                       pp                                      cno                                 tri_alfa                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                               luminosity                                      tau 
                                       1                  1.9327724437238396E+000                  1.9580676167505304E+000                  3.5626454390497893E+000                 -8.3333379615706384E+000                  3.0475820511399485E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179798582355503E+012                  1.2692266625202131E+000                  1.1802650959084354E+008                  1.8699120795814127E+008                  7.5095093376239059E-028                  7.5095093376239059E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705343717E+003                  6.6666666666666663E-001 
                                       2                  1.9327724437221483E+000                  1.9580676166512663E+000                  3.5626454439514044E+000                 -8.3333379273060153E+000                  3.0475820903449722E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179798626815911E+012                  1.2692266623891175E+000                  1.1802650763609290E+008                  1.8699120574010965E+008                  7.5095099301613114E-028                  7.5095099301613105E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705343736E+003                  6.6666669241075738E-001 
                                       3                  1.9327724437159310E+000                  1.9580676162863431E+000                  3.5626454592505272E+000                 -8.3333378203578921E+000                  3.0475822127132797E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179798765587651E+012                  1.2692266619799362E+000                  1.1802650153484501E+008                  1.8699119881709865E+008                  7.5095117796132105E-028                  7.5095117796132105E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705343804E+003                  6.6666678705478299E-001 
                                       4                  1.9327724436974638E+000                  1.9580676152024283E+000                  3.5626454927944362E+000                 -8.3333375858702947E+000                  3.0475824810102137E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179799069850325E+012                  1.2692266610827900E+000                  1.1802648815762527E+008                  1.8699118363813189E+008                  7.5095158346044234E-028                  7.5095158346044225E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705344011E+003                  6.6666706817122279E-001 
                                       5                  1.9327724436618094E+000                  1.9580676131097128E+000                  3.5626455495198877E+000                 -8.3333371893336565E+000                  3.0475829347211660E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179799584382766E+012                  1.2692266595656423E+000                  1.1802646553566229E+008                  1.8699115796926910E+008                  7.5095226919127671E-028                  7.5095226919127662E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705344409E+003                  6.6666761092415083E-001 
                                       6                  1.9327724436059404E+000                  1.9580676098305025E+000                  3.5626456215820150E+000                 -8.3333366855881508E+000                  3.0475835110990217E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179800238028154E+012                  1.2692266576383053E+000                  1.1802643679745780E+008                  1.8699112536038318E+008                  7.5095314031931503E-028                  7.5095314031931494E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705345032E+003                  6.6666846140126923E-001 
                                       7                  1.9327724435455413E+000                  1.9580676062854125E+000                  3.5626457142334567E+000                 -8.3333360379165970E+000                  3.0475842521551626E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179801078430837E+012                  1.2692266551602946E+000                  1.1802639984826775E+008                  1.8699108343459457E+008                  7.5095426034042175E-028                  7.5095426034042167E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705345705E+003                  6.6666938083788907E-001 
                                       8                  1.9327724434564524E+000                  1.9580676010564140E+000                  3.5626458560185443E+000                 -8.3333350467855620E+000                  3.0475853861932327E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179802364505488E+012                  1.2692266513681718E+000                  1.1802634330464986E+008                  1.8699101927525401E+008                  7.5095597431066848E-028                  7.5095597431066839E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705346698E+003                  6.6667073701050150E-001 
                                       9                  1.9327724433167794E+000                  1.9580675928584224E+000                  3.5626460853087321E+000                 -8.3333334439733218E+000                  3.0475872201100480E+000                  7.3521887755886195E-001                  2.6377041167345866E-001                  1.0107107676793348E-003                  1.9179804444305417E+012                  1.2692266452356562E+000                  1.1802625186407192E+008                  1.8699091551877373E+008                  7.5095874607403655E-028                  7.5095874607403655E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163202151E-004                  2.6344763098182666E-001                  1.0141413099208121E-004                  1.4032081427493541E-004                  4.5843293670488661E-004                  1.3188618705348256E+003                  6.6667286322195862E-001 
