                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    1650                                     1185                  2.0000000000000000E+000                  1.0000000000000000E-003                  1.4197443003133192E+009                  5.0398696911885832E-001                  3.5932348759095289E+003                  1.5737404850277951E+003                  1.0250715555225447E+002                  2.0575050760692459E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9896000945319707E-001                  7.3158122206699451E-005                  6.2901391396274467E-004                  2.7197305269728750E-005                  9.7117922296462318E-005                  1.8956562572310720E+000                 -2.3838146674616385E-008                  1.0486391532865789E+000                  4.6003863439000452E-004                  8.3433584116655446E-001                  1.0442496732091593E-002                  3.9833805462434539E-004                  6.6458235890336204E-004                  1.8410219668041363E-004                  4.6914699196777226E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8955011565194015E+000                  1.0149409485666207E+002                  1.8954596913402790E+000                  1.0125649559643857E+002                  7.5471859594507786E+006                  5.2289130070783847E+002                  1.2045545471225461E+007                  3.5872695926524344E+005                  6.3619131894028383E-004                  3.5408129938210314E+005                  3.4119009508087629E+002                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   energy                                       mu                                       cv                                       cp                                  eps_nuc                                       pp                                      cno                                 tri_alfa                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                               luminosity                                      tau 
                                       1                  1.8956562572310720E+000                  2.0107541825468203E+000                  3.5554856069635017E+000                 -8.3626078190512096E+000                  3.0110464472928680E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112203580338066E+012                  1.2695425856210079E+000                  1.2217152114743605E+008                  1.9169325000151563E+008                  7.0200286601480227E-028                  7.0200286601480227E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850277951E+003                  6.6666666666666663E-001 
                                       2                  1.8956562572294133E+000                  2.0107541824744479E+000                  3.5554856101205981E+000                 -8.3626077969904138E+000                  3.0110464725444612E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112203609045723E+012                  1.2695425855060138E+000                  1.2217151957641412E+008                  1.9169324821976104E+008                  7.0200290167771877E-028                  7.0200290167771886E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850277962E+003                  6.6666668324825873E-001 
                                       3                  1.8956562572233153E+000                  2.0107541822083799E+000                  3.5554856232925083E+000                 -8.3626077049492746E+000                  3.0110465778981199E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112203728818938E+012                  1.2695425850262423E+000                  1.2217151302186020E+008                  1.9169324078599676E+008                  7.0200305046909181E-028                  7.0200305046909181E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850278006E+003                  6.6666674420782279E-001 
                                       4                  1.8956562571970512E+000                  2.0107541810624223E+000                  3.5554856446723879E+000                 -8.3626075555535788E+000                  3.0110467489019235E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112203923227834E+012                  1.2695425842475048E+000                  1.2217150238288674E+008                  1.9169322871993971E+008                  7.0200329197845709E-028                  7.0200329197845718E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850278185E+003                  6.6666700676242574E-001 
                                       5                  1.8956562571707873E+000                  2.0107541799164652E+000                  3.5554856714155885E+000                 -8.3626073686808979E+000                  3.0110469628032859E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112204166405911E+012                  1.2695425832734151E+000                  1.2217148907503782E+008                  1.9169321362701118E+008                  7.0200359407229808E-028                  7.0200359407229808E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850278365E+003                  6.6666726931719300E-001 
                                       6                  1.8956562571313462E+000                  2.0107541781955649E+000                  3.5554857035221255E+000                 -8.3626071443313084E+000                  3.0110472196021476E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112204458353098E+012                  1.2695425821039719E+000                  1.2217147309830187E+008                  1.9169319550719786E+008                  7.0200395675057147E-028                  7.0200395675057156E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850278635E+003                  6.6666766360012819E-001 
                                       7                  1.8956562570919053E+000                  2.0107541764746633E+000                  3.5554857488422340E+000                 -8.3626068276502359E+000                  3.0110475820871203E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112204870452664E+012                  1.2695425804532403E+000                  1.2217145054627593E+008                  1.9169316993010205E+008                  7.0200446869006992E-028                  7.0200446869006992E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850278906E+003                  6.6666805788343397E-001 
                                       8                  1.8956562570200002E+000                  2.0107541733372800E+000                  3.5554858073759670E+000                 -8.3626064186379807E+000                  3.0110480502579509E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112205402704756E+012                  1.2695425783212184E+000                  1.2217142141892257E+008                  1.9169313689568058E+008                  7.0200512989063137E-028                  7.0200512989063146E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850279395E+003                  6.6666877670471869E-001 
                                       9                  1.8956562569480946E+000                  2.0107541701998999E+000                  3.5554858883983949E+000                 -8.3626058524845313E+000                  3.0110486982987394E+000                  7.3521887755886195E-001                  2.6377041167345855E-001                  1.0107107676795568E-003                  1.9112206139448555E+012                  1.2695425753700742E+000                  1.2217138110081637E+008                  1.9169309116940582E+008                  7.0200604512335469E-028                  7.0200604512335469E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3521887755886195E-001                  3.2278069163218398E-004                  2.6344763098182639E-001                  1.0141413099207548E-004                  1.4032081427493528E-004                  4.5843293670486411E-004                  1.5737404850279891E+003                  6.6666949552723498E-001 
